Name,Season,Yards,TD,INT,Score,Seasons
John Brodie,1957,-288.43288771568234,-9.826521526976569,-23.434349191911267,12.794010944085276,17
John Brown,2019,20.779308799641516,0.9553576429731698,-0.022965327956085812,2.995611381840587,1
John Cavosie,1932,-1.7306968390804656,1.4103663793103447,-1.5801867816091955,5.894571479885057,2
John David Crow,1958,237.9197160895121,1.2253993178940972,0.7354148894488126,12.875954661366173,9
John Doehring,1932,184.56871057666058,3.6958333382669544,-0.8578833495116578,18.33586890439025,6
John Elway,1983,1462.8264687347657,8.160022955248811,-37.194467561212335,163.85030446966056,16
John Fourcade,1987,108.39978434153605,0.6517170713322238,3.107287472489644,0.5088484147619603,4
John Friesz,1990,-561.6985673844031,-6.628475623770539,-3.460266356205013,-34.4213469043512,9
John Grigas,1943,-144.95481334343515,-3.332712682346198,9.03947995992063,-31.99212595170541,4
John Hadl,1962,1909.1973240881903,29.60510675724929,3.6101340340157595,147.4498116508766,16
John Henry Johnson,1954,-11.555305221340204,1.73885479504388,0.6689843425970081,1.5619756438267336,3
John Huarte,1966,-98.35921881511257,-1.3178868406069224,2.338568983191032,-12.230872588351538,6
John Hufnagel,1974,-48.483749144857796,-1.6055783751731714,5.753995210525595,-17.143334628640424,2
John Isenbarger,1970,27.897292974236365,-0.13115932080023246,-0.1584676596144801,1.4494813263403135,3
John James,1975,10.736569326151068,-0.2549066249052969,0.7102942613676801,-1.3935733062384013,6
John Jett,1998,-6.849118729420879,-0.0424817612499193,-0.03286203111885855,-0.36169539673316553,1
John Karrs,1944,-12.140018921475878,-0.5534531693472091,2.8930936613055818,-7.500094607379376,1
John Kidd,1987,-6.958861463197687,-0.04528945222741087,-0.0400266844563042,-0.35846860870209774,1
John Ksionzyk,1947,-33.715479772651285,-0.43998662654630555,1.4149114008692745,-5.395570043463724,1
John Kusko,1936,-66.5299317283507,-1.439498742364355,5.683770511438495,-17.573035094023236,2
John McCarthy,1944,-159.63812677388836,-3.708136234626301,5.583727530747398,-26.565633869441818,1
John McCormick,1962,-813.8292379103391,-9.741247060909224,6.925139750664581,-74.02423551866457,5
John McMichaels,1944,-6.114001892147588,-0.05534531693472091,0.8893093661305582,-2.195009460737938,1
John Mistler,1983,-7.1845945753541685,-0.04449348615362711,-0.04413753826439809,-0.35994162454616646,1
John Navarre,2004,-102.96206151008073,-0.7291631829446957,2.9807470359691246,-12.567923513331678,2
John Noppenberg,1941,-18.1710407239819,-0.1343891402714932,-0.2986425339366516,-0.5800452488687783,1
John Oelerich,1938,4.26551724137931,-0.0458128078817734,-0.10886699507389162,0.339384236453202,1
John Petchel,1944,9.834548666224535,-0.2177682716394736,-0.4236713320781878,0.9035335541886552,2
John Rauch,1949,-190.02903656432844,-0.7316166180169841,-3.9225457014756238,-3.1195936612991417,3
John Reaves,1972,-542.9636747376991,-9.081474619462684,1.7988627172589395,-48.908858410328214,9
John Riggins,1983,-14.223213447988156,-0.0859550406152509,-0.08587642753847421,-0.7113178985529612,2
John Roach,1959,-250.7394252964766,1.8281567150905094,12.146420025585144,-33.17349788581309,6
John Sciarra,1978,-6.725589652548821,-0.03956378392087243,-0.05401978189196044,-0.30736748668526503,1
John Skelton,2010,-578.3273112181297,-10.801104806507036,7.990767657396672,-66.5001104887139,3
John Stephens,1990,-7.006510802012429,-0.042542172240307784,0.9644865344776561,-2.3643829535365493,1
John Stofa,1966,-384.1378527901564,-2.6500316622400772,-6.264392889843309,-11.978170184301355,5
John Taylor,1993,48.53480954039492,-0.07557088242842463,-0.06319832905597857,2.401995370274854,2
John Teltschik,1988,-2.7278324251645323,-0.11803835538886137,-0.11740145778784233,-0.1376654164602647,1
John Turley,1935,3.9809815950920324,-0.060122699386503164,2.057668711656442,-4.036533742331288,1
John Walton,1976,-101.60519168474147,0.2892321252603558,-0.06626075835611511,-4.3692738170041325,3
John Williams,1993,-6.694186207853476,-0.03586790620230332,-0.03253781046205079,-0.3413695018731789,1
John Witkowski,1984,-39.55653750995885,-1.4990319823372993,-1.425242021705895,-2.1254067967607515,2
Johnny Bailey,1990,14.993489197987572,-0.042542172240307784,-0.03551346552234389,0.7356170464634509,1
Johnny Biancone,1936,12.768115942028984,-0.1213768115942029,-0.3913043478260869,1.1782608695652175,1
Johnny Blood,1932,-75.63903121815241,-1.0049374616695081,-4.150857355050913,2.5098882258551907,6
Johnny Butler,1943,-34.497332202997285,-2.1286004881128995,-1.9119353873112497,-2.1581968117531645,2
Johnny Clement,1941,118.40355238780165,-4.392302603370943,-2.7957813107849123,2.727135034218019,4
Johnny Drake,1937,-35.420686612640715,1.5459197500506487,-1.034935535493316,3.390676240455894,4
Johnny Evans,1978,12.533752361473832,-0.12246693516519017,-0.14601454265935393,0.673782833062019,2
Johnny Gildea,1935,-2.258022427039606,-2.6265870776437237,9.551667699081555,-24.46941067480254,3
Johnny Green,1960,-227.96605240208888,-5.246480137833072,-5.978767199351767,-9.933728497067058,4
Johnny Hall,1940,-32.57944260640336,-0.4891938855846597,3.0859468724319434,-8.779253646353375,4
Johnny Hector,1988,-6.909277475054844,-0.03934611846295379,-0.03913381926261411,-0.3458884721534216,1
Johnny Hekker,2012,25.709611893783585,0.014966125804434127,0.4648681840670672,0.3856764781639139,8
Johnny Johnson,1990,-7.006510802012429,-0.042542172240307784,0.9644865344776561,-2.3643829535365493,1
Johnny Knolla,1942,-27.156927204687083,-0.33986037774949496,-0.6758591014347357,-0.6858489128638728,2
Johnny Long,1944,42.40397350993376,0.2251655629139072,-0.5496688741721856,3.6698675496688735,1
Johnny Lujack,1948,896.2768525706749,-1.2044178929954725,-7.717071201176933,57.839149244896674,4
Johnny Manziel,2014,-194.4285596205301,-4.8413449818065395,0.8054920639417391,-21.015102072523064,2
Johnny Olszewski,1953,-6.520740567143192,-0.04429341457698617,0.9282868525896414,-2.2711975626904146,1
Johnny Pingel,1939,39.12868632707773,0.8766756032171581,-0.4825737265415553,4.674932975871314,1
Johnny Robinson,1960,-6.606380102730467,-0.050283860502838604,0.9407948094079481,-2.312476344958097,1
Johnny Roland,1966,39.89687930150928,0.3811764972374121,1.3020282299652233,0.15314049961984288,3
Johnny Sisk,1932,-45.24336900292501,-0.5094016219916271,0.2667076131148415,-3.814386920359187,4
Johnny Unitas,1956,2906.0997672839585,24.51528413925449,-47.369209015681115,289.07397467406906,18
Jon Arnett,1958,-98.14638938303798,0.2277973762370027,0.052356112621229856,-4.556436941920354,9
Jon Brittenum,1968,7.452811493683427,0.20411196432994794,0.04409214763438196,0.6926802080753034,1
Jon Keyworth,1979,25.129671007011325,0.9585484243778412,-0.04599738038369674,3.2655751598736424,1
Jon Kilgore,1966,33.067592162158356,-0.09703378211699171,-0.10659013200116757,1.67249230787627,2
Jon Kitna,1997,-458.6494740851448,-10.35240408840839,23.019930125460693,-89.67714213199541,14
Jon Ryan,2006,25.9995925620078,-0.16655697552552198,-0.10976449237376651,1.1863946617968792,4
Jon Staggers,1972,-6.816668516257907,-0.04483409166574187,-0.05326822772167351,-0.32396515370103207,1
Jon Vaughn,1991,-0.7777777777777786,0.9267383512544802,-0.0699641577060932,1.954516129032258,1
Jonathan Grimes,2015,-7.251557547272926,-0.046015958028199806,-0.023827740736692533,-0.4069543119466609,1
Jonathan Quinn,1998,-381.8200493402563,-5.499139510978637,-0.29776707123621815,-29.493747346497653,3
Jonathan Williams,2016,-7.152992620934682,-0.04296255807597704,-0.022683793386171085,-0.398207160426346,1
Jordan Palmer,2008,-59.97420158789404,-0.7349542799100605,1.4980708696718574,-7.464760378558539,3
